@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
120, -30, 970, 977.855, 1263.89, Walk
90, -30, 990, 994.535, 1257.22, Walk
100, -40, 980, 985.901, 1251.11, Walk
90, -40, 970, 974.987, 1253.33, Walk
100, -50, 960, 966.488, 1250.56, Walk
100, -50, 1000, 1006.23, 1218.33, Walk
90, -50, 970, 975.449, 1205.56, Walk
80, -50, 980, 984.53, 1215.56, Walk
120, -30, 970, 977.855, 1196.67, Walk
90, -30, 990, 994.535, 1183.89, Walk
100, -40, 980, 985.901, 1162.78, Walk
90, -40, 970, 974.987, 1146.11, Walk
100, -50, 960, 966.488, 1121.11, Walk
100, -50, 1000, 1006.23, 1110, Walk
90, -50, 970, 975.449, 1118.89, Walk
80, -50, 960, 964.624, 1113.89, Walk
250, -0, 960, 992.018, 1120, Walk
240, -10, 960, 989.596, 1125.56, Walk
230, -0, 970, 996.895, 1130, Walk
240, 10, 980, 1009.01, 1136.67, Walk
250, 10, 970, 1001.75, 1142.78, Walk
30, -50, 390, 394.335, 1107.78, Walk
-150, -220, 260, 372.156, 1081.11, Walk
-780, -520, 1120, 1460.55, 1151.67, Walk
-120, 90, 1460, 1467.69, 1182.78, Walk
150, 510, 750, 919.293, 1199.44, Walk
200, 160, 130, 287.228, 1164.44, Walk
670, -360, 960, 1224.79, 1213.33, Walk
20, -20, 2000, 2000.2, 1264.44, Walk
-20, 440, 720, 844.038, 1268.89, Walk
80, -50, 90, 130.384, 1219.44, Walk
-170, -270, 630, 706.187, 1215, Walk
110, -70, 1000, 1008.46, 1218.89, Walk
100, -30, 970, 975.602, 1219.44, Walk
80, -50, 980, 984.53, 1213.89, Walk
120, -30, 970, 977.855, 1208.89, Walk
90, -30, 990, 994.535, 1203.89, Walk
100, -40, 980, 985.901, 1197.78, Walk
90, -40, 970, 974.987, 1190.56, Walk
100, -50, 960, 966.488, 1226.11, Walk
100, -50, 1000, 1006.23, 1255, Walk
90, -50, 970, 975.449, 1182.22, Walk
80, -50, 960, 964.624, 1150, Walk
250, -0, 960, 992.018, 1138.89, Walk
240, -10, 960, 989.596, 1178.89, Walk
230, -0, 970, 996.895, 1135, Walk
240, 10, 980, 1009.01, 1090, Walk
250, 10, 970, 1001.75, 1092.78, Walk
-210, 180, 1340, 1368.25, 1176.67, Walk
130, 440, 440, 635.689, 1173.33, Walk
460, -10, 310, 554.797, 1151.11, Walk
930, -160, 780, 1224.3, 1193.89, Walk
-110, 100, 1540, 1547.16, 1229.44, Walk
-40, 220, 410, 467.012, 1204.44, Walk
-50, -190, 200, 280.357, 1167.22, Walk
-640, -550, 1220, 1483.41, 1238.89, Walk
-480, -140, 1770, 1839.27, 1310.56, Walk
10, 390, 690, 792.654, 1309.44, Walk
200, 170, -0, 262.488, 1266.11, Walk
110, -70, 1000, 1008.46, 1270, Walk
100, -30, 970, 975.602, 1270.56, Walk
80, -50, 980, 984.53, 1265, Walk
120, -30, 970, 977.855, 1260, Walk
90, -30, 990, 994.535, 1255, Walk
100, -40, 980, 985.901, 1248.89, Walk
90, -40, 970, 974.987, 1241.67, Walk
100, -50, 960, 966.488, 1207.22, Walk
100, -50, 1000, 1006.23, 1215, Walk
90, -50, 970, 975.449, 1233.33, Walk
80, -50, 960, 964.624, 1190, Walk
250, -0, 960, 992.018, 1160, Walk
240, -10, 960, 989.596, 1190, Walk
230, -0, 970, 996.895, 1232.22, Walk
240, 10, 980, 1009.01, 1166.67, Walk
250, 10, 970, 1001.75, 1102.22, Walk
-60, -40, 1870, 1871.39, 1151.11, Walk
-160, 360, 790, 882.78, 1203.33, Walk
-60, -80, 160, 188.68, 1154.44, Walk
-470, -420, 1100, 1267.79, 1203.89, Walk
-790, -250, 1410, 1635.45, 1278.33, Walk
-210, 300, 1170, 1225.97, 1309.44, Walk
250, 350, 190, 470.213, 1291.67, Walk
800, -240, 960, 1272.48, 1340.56, Walk
620, -150, 1340, 1484.08, 1396.67, Walk
-50, 20, 1380, 1381.05, 1415.56, Walk
90, 270, 320, 428.252, 1389.44, Walk
110, -70, 1000, 1008.46, 1393.33, Walk
100, -30, 970, 975.602, 1393.89, Walk
80, -50, 980, 984.53, 1388.33, Walk
120, -30, 970, 977.855, 1383.33, Walk
90, -30, 990, 994.535, 1378.33, Walk
100, -40, 980, 985.901, 1372.22, Walk
90, -40, 970, 974.987, 1365, Walk
100, -50, 960, 966.488, 1317.22, Walk
100, -50, 1000, 1006.23, 1308.33, Walk
90, -50, 970, 975.449, 1353.33, Walk
80, -50, 960, 964.624, 1303.33, Walk
250, -0, 960, 992.018, 1234.44, Walk
240, -10, 960, 989.596, 1208.33, Walk
