@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
360, 520, 510, 812.465, 1581.11, Active
540, 170, 270, 627.216, 1534.44, Active
1150, -340, 560, 1323.52, 1557.78, Active
530, -60, 1160, 1276.75, 1600.56, Active
50, 400, 690, 799.125, 1556.11, Active
-60, -30, 110, 128.841, 1485, Active
-510, -450, 920, 1144.12, 1500.56, Active
-230, 60, 1400, 1420.04, 1518.33, Active
340, 350, 380, 618.466, 1506.67, Active
1200, 360, 700, 1435.13, 1553.89, Active
370, 80, 1020, 1087.98, 1568.33, Active
60, 210, 420, 473.392, 1527.22, Active
-50, -210, 460, 508.134, 1522.22, Active
-780, -190, 1750, 1925.36, 1546.11, Active
-10, 390, 1020, 1092.06, 1515.56, Active
410, 330, -70, 530.943, 1486.67, Active
660, -100, 830, 1065.13, 1443.33, Active
1360, 330, 760, 1592.51, 1460, Active
390, 180, 650, 779.102, 1450.56, Active
40, 30, -140, 148.661, 1407.78, Active
-560, -70, 2000, 2078.1, 1440, Active
-90, 400, 440, 601.415, 1394.44, Active
260, 80, -160, 315.595, 1358.89, Active
1150, -400, 1040, 1601.28, 1491.67, Active
320, 10, 1740, 1769.21, 1502.22, Active
150, 270, 540, 622.093, 1461.67, Active
-20, -80, -150, 171.172, 1416.11, Active
-870, -570, 2000, 2254.28, 1481.67, Active
-340, 350, 1200, 1295.41, 1505, Active
310, 270, -170, 444.86, 1508.33, Active
970, 160, 1430, 1735.34, 1610.56, Active
410, 220, 500, 683.008, 1522.22, Active
-140, 50, -220, 265.518, 1466.11, Active
-1030, -510, 2000, 2306.73, 1617.78, Active
-440, 70, 1570, 1631.99, 1645, Active
120, 300, 90, 335.41, 1537.22, Active
610, 20, -20, 610.655, 1505.56, Active
1340, 260, 340, 1406.7, 1601.67, Active
540, -90, 600, 812.219, 1523.89, Active
90, 40, -230, 250.2, 1492.22, Active
-160, -340, 1950, 1985.88, 1600.56, Active
120, 250, 270, 387.04, 1492.22, Active
480, 30, -70, 486.004, 1409.44, Active
1190, 440, 1070, 1659.7, 1506.11, Active
500, 110, 910, 1044.13, 1576.67, Active
40, 150, -50, 163.095, 1398.89, Active
-230, -450, 1480, 1563.91, 1413.89, Active
-1050, 150, 2000, 2263.85, 1550, Active
180, 390, 80, 436.921, 1443.89, Active
