-0.3, 0.05, 0.88, 0.08, 0.84, 9.61, 0.931075, 9.64697, 1.16, 25.972, 28.3576
-0.39, 0.01, 0.93, 0.71, 7.88, 1.69, 1.00851, 8.0904, 1.16233, 26.2437, 21.5652
-0.34, 0.05, 0.91, 0.2, 4.4, 34.28, 0.972728, 34.5618, 1.16333, 27.4933, 24.4946
-0.26, 0.21, 0.88, 0.92, 24.34, 62.14, 0.941329, 66.7433, 1.16733, 30.3937, 28.3576
-0.16, 0.06, 0.85, 5.1, 3.41, 27.6, 0.867006, 28.2736, 1.16167, 31.5277, 31.7883
-0.43, 0.15, 0.89, 0.52, 3.98, 7.58, 0.99975, 8.57713, 1.168, 31.711, 27.1268
-0.28, 0.04, 0.98, 2.08, 0.35, 14.62, 1.02, 14.7714, 1.16533, 31.979, 11.4783
-0.49, 0.09, 0.88, 0.14, 0.08, 10.66, 1.01124, 10.6612, 1.18967, 26.4627, 28.3576
-0.46, 0.14, 0.95, 0.53, 23.4, 0.93, 1.06475, 23.4245, 1.225, 25.4173, 18.1949
-0.28, 0.14, 0, 29.77, 97.25, 1.67, 0.31305, 101.718, 1.17333, 26.7927, 90
0.05, 0.24, 0.23, 8, 9.61, 161.73, 0.336155, 162.213, 1.16767, 27.0237, 76.7029
0.13, 0.05, 0.59, 1.5, 0.36, 9.33, 0.606218, 9.45666, 1.16767, 27.0237, 53.843
-0.06, 0.1, 0.91, 2.86, 5.07, 6.11, 0.917442, 8.43899, 1.16767, 27.0237, 24.4946
-0.2, 0.05, 0.01, 0.5, 8.29, 18.16, 0.206398, 19.969, 1.16767, 27.0237, 89.427
-0.19, 0.11, 0.91, 0.31, 7.54, 17.36, 0.936109, 18.9293, 1.16767, 27.0237, 24.4946
-0.18, 0.13, 0.94, 0.61, 9.22, 26.66, 0.965867, 28.2159, 1.16767, 27.0237, 19.9484
-0.35, 0.13, 0.96, 0, 0.58, 30.09, 1.03005, 30.0956, 1.16767, 27.0237, 16.2602
-0.24, 0.03, 0.92, 0.63, 3.3, 25.91, 0.951262, 26.1269, 1.16767, 27.0237, 23.0739
-0.28, 0.1, 0.9, 0.56, 8.25, 5.7, 0.94784, 10.0432, 1.16767, 27.0237, 25.8419
-0.28, 0.04, 0.98, 0.5, 0.6, 19.75, 1.02, 19.7654, 1.16767, 27.0237, 11.4783
-0.27, 0.02, 0.91, 1.87, 0.5, 21.1, 0.949421, 21.1886, 1.16767, 27.0237, 24.4946
0.05, 0.93, 0.09, 0.14, 1.83, 0, 0.935682, 1.83535, 1.16767, 27.0237, 84.8364
-0.27, 0.05, 0.92, 0.73, 0.65, 1.58, 0.960104, 1.8579, 1.16767, 27.0237, 23.0739
-0.27, 0.06, 0.91, 0.64, 0.48, 2.43, 0.951105, 2.5583, 1.16767, 27.0237, 24.4946
