@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
290, -160, 850, 912.25, 1391.67,  Sit
300, -340, 930, 1034.65, 1398.33,  Sit
290, -240, 790, 875.1, 1389.44,  Sit
270, -200, 930, 988.838, 1389.44,  Sit
240, -210, 940, 992.623, 1432.78,  Sit
310, -220, 780, 867.698, 1425.56,  Sit
290, -420, 980, 1104.94, 1454.44,  Sit
280, -210, 870, 937.763, 1446.67,  Sit
-240, -180, 810, 863.771, 1437.22,  Sit
-90, -360, 1020, 1085.4, 1400.56,  Sit
220, -350, 770, 873.957, 1406.11,  Sit
250, -100, 900, 939.415, 1407.78,  Sit
140, -70, 1160, 1170.51, 1396.67,  Sit
-100, -140, 810, 828.07, 1369.44,  Sit
-40, -280, 970, 1010.4, 1363.33,  Sit
310, -360, 1220, 1309.24, 1391.67,  Sit
610, -240, 660, 930.215, 1400.56,  Sit
530, -340, 910, 1106.62, 1417.78,  Sit
270, -160, 990, 1038.56, 1424.44,  Sit
200, -190, 830, 874.643, 1405,  Sit
260, -350, 960, 1054.37, 1418.89,  Sit
280, -270, 990, 1063.67, 1426.67,  Sit
340, -190, 870, 953.205, 1427.22,  Sit
270, -220, 890, 955.72, 1431.11,  Sit
250, -230, 870, 933.97, 1412.22,  Sit
260, -240, 970, 1032.52, 1418.33,  Sit
290, -160, 850, 912.25, 1422.22,  Sit
300, -340, 930, 1034.65, 1427.78,  Sit
290, -240, 790, 875.1, 1426.67,  Sit
270, -200, 930, 988.838, 1435,  Sit
240, -210, 940, 992.623, 1436.11,  Sit
310, -220, 780, 867.698, 1450.56,  Sit
290, -420, 980, 1104.94, 1472.78,  Sit
280, -210, 870, 937.763, 1443.33,  Sit
330, -280, 810, 918.368, 1438.33,  Sit
450, -260, 880, 1022.01, 1427.78,  Sit
510, -250, 810, 989.293, 1436.11,  Sit
630, -330, 710, 1004.94, 1461.11,  Sit
470, -230, 780, 939.255, 1456.11,  Sit
500, -330, 910, 1089.5, 1467.22,  Sit
460, -350, 960, 1120.58, 1487.78,  Sit
260, -220, 680, 760.526, 1475.56,  Sit
380, -320, 890, 1019.26, 1488.89,  Sit
270, -230, 890, 958.071, 1484.44,  Sit
620, -440, 850, 1140.39, 1518.33,  Sit
380, -290, 620, 782.879, 1502.78,  Sit
200, -190, 830, 874.643, 1497.22,  Sit
260, -350, 960, 1054.37, 1506.67,  Sit
280, -270, 990, 1063.67, 1515,  Sit
340, -190, 870, 953.205, 1520,  Sit
270, -220, 890, 955.72, 1502.78,  Sit
