@relation Learn_02

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	state	{ unknown, idle, walk, active }

@data
9994.24, 11468.8, 8355.84, 17356.2, 8.59217e+08, idle
9994.24, 11141.1, 8519.68, 17221.9, 8.59217e+08, idle
9994.24, 11141.1, 8192, 17062.2, 8.5975e+08, idle
10158.1, 11468.8, 8355.84, 17451.1, 8.62441e+08, idle
9830.4, 11141.1, 8519.68, 17127.4, 8.61903e+08, idle
9994.24, 11305, 8355.84, 17248.4, 8.65088e+08, idle
9830.4, 11305, 8683.52, 17316, 8.68292e+08, idle
9994.24, 11141.1, 8683.52, 17303.6, 8.69371e+08, idle
9830.4, 11305, 8847.36, 17398.7, 8.68824e+08, idle
9830.4, 11468.8, 8683.52, 17423.4, 8.73616e+08, idle
9666.56, 11468.8, 9011.2, 17497.9, 8.76322e+08, idle
10321.9, 11632.6, 8683.52, 17811.9, 8.81751e+08, idle
13271, 9011.2, 7045.12, 17520.2, 8.83863e+08, idle
13598.7, 9011.2, 6717.44, 17642.3, 8.83863e+08, idle
13271, 8847.36, 7045.12, 17436.5, 8.82256e+08, idle
13271, 8847.36, 7208.96, 17503.3, 8.82256e+08, idle
12943.4, 8683.52, 7700.48, 17384.8, 8.80641e+08, idle
13107.2, 8683.52, 6553.6, 17033.8, 8.77492e+08, idle
12943.4, 9502.72, 6553.6, 17343.1, 8.74815e+08, idle
13434.9, 10158.1, 6062.08, 17900.6, 8.74815e+08, idle
13434.9, 9830.4, 6225.92, 17773.4, 8.7535e+08, idle
13762.6, 9338.88, 5406.72, 17488.7, 8.70559e+08, idle
13762.6, 9338.88, 5734.4, 17592.8, 8.68435e+08, idle
13762.6, 8847.36, 6062.08, 17448, 8.65249e+08, idle
14254.1, 9338.88, 5570.56, 17928.3, 8.63102e+08, idle
9502.72, 11305, 8519.68, 17049.6, 8.61487e+08, idle
10158.1, 11468.8, 8028.16, 17296.6, 8.60401e+08, idle
9994.24, 11305, 8028.16, 17092.1, 8.58242e+08, idle
9830.4, 11796.5, 8192, 17404.1, 8.5715e+08, idle
9830.4, 11141.1, 8355.84, 17046.4, 8.52784e+08, idle
9994.24, 11468.8, 8355.84, 17356.2, 8.54399e+08, idle
9994.24, 11141.1, 8519.68, 17221.9, 8.55472e+08, idle
9994.24, 11141.1, 8192, 17062.2, 8.56005e+08, idle
10158.1, 11468.8, 8355.84, 17451.1, 8.58164e+08, idle
9830.4, 11141.1, 8519.68, 17127.4, 8.587e+08, idle
9994.24, 11305, 8355.84, 17248.4, 8.62923e+08, idle
9830.4, 11305, 8683.52, 17316, 8.656e+08, idle
9994.24, 11141.1, 8683.52, 17303.6, 8.66141e+08, idle
9830.4, 11305, 8847.36, 17398.7, 8.67765e+08, idle
9830.4, 11468.8, 8683.52, 17423.4, 8.72557e+08, idle
9666.56, 11468.8, 9011.2, 17497.9, 8.76852e+08, idle
10321.9, 11632.6, 8683.52, 17811.9, 8.8333e+08, idle
13271, 9175.04, 5898.24, 17178.2, 8.80713e+08, idle
7700.48, 10158.1, 11468.8, 17146.9, 8.60094e+08, idle
7700.48, 10158.1, 11305, 17037.8, 8.55302e+08, idle
7700.48, 9994.24, 11305, 16940.6, 8.50529e+08, idle
7700.48, 10158.1, 11305, 17037.8, 8.50524e+08, idle
7700.48, 9994.24, 11305, 16940.6, 8.48616e+08, idle
