@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
950, 740, 420, 1275.34, 1520.56, Walk
540, -50, 670, 861.974, 1503.33, Walk
100, -10, -260, 278.747, 1438.33, Walk
-1080, -400, 2000, 2307.9, 1553.89, Walk
-520, 240, 1230, 1356.8, 1587.78, Walk
130, 160, -80, 221.133, 1533.33, Walk
710, -240, 1570, 1739.71, 1591.67, Walk
670, 40, 1850, 1967.99, 1661.67, Walk
200, -190, 830, 874.643, 1642.22, Walk
260, -350, 960, 1054.37, 1656.11, Walk
280, -270, 990, 1063.67, 1663.89, Walk
340, -190, 870, 953.205, 1664.44, Walk
270, -220, 890, 955.72, 1668.33, Walk
250, -230, 870, 933.97, 1649.44, Walk
260, -240, 970, 1032.52, 1655.56, Walk
290, -160, 850, 912.25, 1543.89, Walk
300, -340, 930, 1034.65, 1600, Walk
290, -240, 790, 875.1, 1598.89, Walk
270, -200, 930, 988.838, 1559.44, Walk
240, -210, 940, 992.623, 1566.67, Walk
310, -220, 780, 867.698, 1618.89, Walk
290, -420, 980, 1104.94, 1519.44, Walk
280, -210, 870, 937.763, 1484.44, Walk
-120, -110, 30, 165.529, 1478.33, Walk
-1280, 160, 1800, 2214.5, 1518.33, Walk
-240, 300, 470, 607.042, 1432.22, Walk
340, 20, -160, 376.298, 1393.33, Walk
1360, 300, 1050, 1744.16, 1456.67, Walk
620, -20, 580, 849.235, 1438.89, Walk
80, 40, -320, 332.265, 1385.56, Walk
250, -230, 870, 933.97, 1383.89, Walk
260, -240, 970, 1032.52, 1390.56, Walk
290, -160, 850, 912.25, 1381.11, Walk
300, -340, 930, 1034.65, 1396.11, Walk
290, -240, 790, 875.1, 1382.22, Walk
270, -200, 930, 988.838, 1386.67, Walk
240, -210, 940, 992.623, 1386.11, Walk
310, -220, 780, 867.698, 1381.67, Walk
290, -420, 980, 1104.94, 1402.78, Walk
280, -210, 870, 937.763, 1384.44, Walk
-890, -790, 1630, 2018.19, 1492.78, Walk
